 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85
508	838.709	612.108	547.570	931.291	679.844	584.263	819.825	556.967	599.325	648.238	1630.570	594.420	1408.089	529.116	819.467	482.707	996.457	891.904	1370.376	695.315	1122.191	1103.226	1124.894	774.534	774.265	755.621	751.166	690.100	753.635	725.164	1114.746	1245.779	2292.152	619.305	762.365	1070.607	804.848	730.128	501.522	634.051	654.613	969.125	852.155	633.232	1731.032	968.287	761.165	847.963	900.583	664.877	735.556	760.678	637.813	619.130	815.735	1008.217	658.310	929.256	2716.540	614.198	1568.794	602.302	1119.981	722.263	2222.537	1051.849	1534.307	1402.177	1379.642	1146.404	917.142	2184.541	442.652	412.966	421.720	533.811	613.588	933.457	815.605	712.077	561.222	984.371	1380.393	926.210	598.084
509	718.295	578.225	561.550	874.853	644.765	602.723	624.743	528.651	564.465	593.729	1341.978	536.381	1278.991	466.781	765.707	553.671	845.299	790.120	1261.448	705.264	997.913	1109.686	988.285	763.943	762.332	701.359	711.847	681.156	818.973	643.561	1019.572	1130.819	2323.683	548.787	691.186	865.613	830.498	748.446	551.888	643.374	644.087	966.716	861.329	680.138	1565.609	809.765	689.913	863.664	844.202	677.183	759.255	625.206	614.773	527.766	837.870	874.141	685.138	912.790	2614.011	599.219	1575.820	590.883	1124.749	732.154	2031.588	966.865	1535.899	1220.743	1334.278	1109.971	735.044	2190.357	368.626	501.223	417.852	628.121	580.518	947.156	696.975	691.459	572.767	1006.059	1377.866	900.375	565.315
510	692.947	597.193	489.941	905.774	612.610	603.055	835.146	564.476	652.744	624.641	1385.179	539.155	1226.452	511.261	814.576	523.322	913.324	791.021	1121.406	651.641	976.009	988.812	938.742	787.832	733.953	730.989	710.764	694.766	874.152	581.669	1067.925	1149.142	2222.988	525.934	644.261	907.289	716.668	700.789	508.508	615.815	604.358	920.557	791.035	681.624	1563.966	815.889	703.240	833.307	840.183	797.466	709.258	653.631	579.198	568.431	707.357	901.411	698.193	857.798	2747.824	551.146	1575.508	581.553	1145.361	772.104	1687.524	980.129	1585.358	1143.531	1407.954	1073.965	868.567	2283.922	376.835	441.753	385.207	545.793	593.227	862.113	668.779	660.786	552.479	980.766	1571.915	875.437	647.533
511	703.836	605.019	487.930	901.442	603.005	591.596	737.119	536.966	565.528	593.453	1064.139	504.591	958.471	495.754	846.326	554.706	802.887	810.246	1063.697	659.739	926.107	1018.654	841.543	686.458	707.058	712.267	715.072	703.764	656.266	566.773	1010.075	1070.199	2259.403	586.068	668.242	825.026	710.940	669.409	577.463	620.380	587.424	832.609	771.489	595.728	1372.455	697.323	643.539	828.943	793.330	678.708	686.063	682.389	531.673	516.197	828.847	854.070	639.038	823.598	2757.083	581.464	1519.550	588.183	1180.255	741.067	1685.813	930.253	1406.851	1118.294	1325.646	1218.131	826.300	2251.970	336.719	388.283	396.519	531.219	573.438	891.365	687.624	635.164	539.553	1104.364	1390.235	779.451	559.134
512	733.914	593.502	458.985	855.090	609.334	621.706	582.738	535.745	558.888	547.743	1161.112	422.430	1001.894	513.457	719.296	547.150	759.418	789.383	972.570	630.760	917.738	941.939	866.484	653.343	714.260	628.669	704.785	653.903	612.406	619.948	946.083	989.337	2085.885	622.383	698.362	847.574	657.938	704.400	523.425	589.099	602.988	846.228	856.079	672.688	1364.452	826.443	651.335	882.304	728.134	662.425	685.425	753.285	578.689	543.893	812.854	835.121	564.822	834.374	2733.755	565.395	1543.854	527.021	1117.533	745.196	1570.728	891.555	1119.567	1083.117	1369.370	1005.086	715.386	2234.223	365.565	382.593	357.384	494.577	556.800	834.583	708.194	652.105	547.897	979.841	1684.374	833.416	587.880
513	592.823	596.359	432.618	935.947	546.475	587.174	661.381	553.166	526.195	539.237	847.812	461.197	864.305	485.147	758.110	538.472	752.248	750.464	968.055	637.314	912.320	909.816	821.286	704.127	689.229	634.340	716.297	625.687	713.519	558.766	934.861	1070.603	2279.538	563.247	705.638	718.506	731.180	659.026	490.181	650.078	576.207	859.872	794.092	656.610	1179.157	732.312	545.923	733.468	789.054	684.614	778.803	650.339	549.654	570.345	780.812	804.977	541.347	856.474	2722.854	534.929	1543.585	555.973	1080.175	681.158	1602.514	965.808	1138.266	1142.225	1369.303	1007.391	699.969	2114.632	382.343	374.804	397.521	526.235	527.995	798.592	686.253	674.664	488.383	992.003	1654.052	836.795	560.802
514	790.346	551.713	473.098	874.893	573.842	535.845	543.056	546.776	511.420	562.362	887.255	502.303	879.112	457.267	752.123	550.470	857.898	741.429	931.059	673.590	816.207	809.957	853.347	668.053	709.210	636.357	594.816	664.985	667.705	579.241	860.894	1081.090	2210.915	574.640	685.689	712.292	669.937	656.119	544.463	538.195	610.292	918.024	779.481	644.530	1188.011	776.212	610.229	796.471	807.299	672.825	794.447	659.376	502.571	481.389	806.886	785.217	621.267	830.035	2596.058	561.558	1564.472	507.307	985.861	730.949	1700.929	817.135	1345.053	973.402	1331.651	1035.156	805.331	2217.990	347.978	362.389	372.268	518.375	537.599	798.617	690.089	629.317	478.626	1055.332	1684.743	760.004	580.200
515	660.037	562.725	446.974	824.689	530.107	549.599	747.413	590.492	539.641	580.395	763.650	471.981	835.426	458.288	670.554	510.814	822.816	798.587	852.892	654.094	912.721	865.839	764.636	684.031	706.633	658.446	695.647	664.432	577.333	537.186	902.283	941.847	2096.811	546.040	636.462	781.328	647.657	628.221	525.895	566.727	583.718	833.796	728.579	629.060	1134.309	781.840	542.858	739.709	840.350	656.579	729.301	655.513	580.957	504.079	797.561	786.691	607.005	793.054	2693.347	559.584	1578.530	479.158	912.766	712.263	1448.527	888.620	1239.344	969.711	1373.784	956.023	780.325	2174.463	347.413	359.445	382.907	502.675	600.210	858.677	577.595	632.692	584.447	973.717	1879.344	785.480	593.935
516	648.602	553.028	440.006	867.442	529.841	551.026	717.677	520.129	550.997	485.656	863.446	421.394	802.291	452.209	753.787	498.859	771.480	863.128	731.712	658.169	819.320	803.606	829.748	662.394	712.628	592.214	635.237	616.385	662.072	518.000	876.726	991.537	2272.649	511.473	576.044	748.036	649.678	695.289	523.098	598.555	587.304	860.038	833.090	650.034	1090.243	722.524	539.637	762.255	733.332	645.865	869.170	615.913	585.402	528.426	774.085	755.507	607.279	836.156	2833.278	552.155	1499.098	496.077	889.939	727.045	1603.827	787.510	1118.952	1074.551	1333.522	928.354	812.092	2170.881	313.094	339.970	340.616	525.653	582.266	883.786	653.934	646.122	512.521	1004.827	1768.453	707.724	612.825
517	644.960	485.572	448.387	834.396	481.247	556.843	682.841	529.289	557.580	550.084	840.748	423.667	750.008	477.405	725.861	494.182	757.142	747.630	772.420	670.466	814.146	849.987	787.166	630.678	741.665	611.854	618.988	670.023	658.529	509.293	1019.407	1027.955	2116.929	556.565	685.145	777.118	649.052	613.618	509.298	517.705	565.000	836.239	738.429	551.494	1148.318	645.937	523.590	770.500	737.318	716.450	778.515	622.112	544.102	524.919	794.725	844.437	704.888	758.107	2673.724	505.977	1478.191	494.841	939.623	695.171	1559.088	769.689	1107.578	926.343	1361.120	858.947	751.039	2157.133	319.294	418.814	403.756	492.560	497.797	842.472	630.244	686.559	527.082	1170.056	1520.462	793.100	542.091
518	627.729	570.956	422.116	842.527	525.925	538.355	616.339	484.522	495.685	530.012	715.438	437.953	788.540	456.951	740.662	532.740	811.507	772.316	777.392	593.424	866.659	857.427	702.416	668.659	683.307	638.663	727.118	632.459	629.957	550.388	1009.969	1033.513	2078.086	525.371	705.113	735.985	587.377	664.212	479.947	617.966	588.667	854.260	852.454	672.812	1023.619	681.239	545.941	818.646	698.804	701.314	750.419	660.022	573.818	560.787	744.604	809.807	583.253	802.778	2556.636	567.292	1545.504	486.937	912.846	673.492	1514.718	841.163	1056.899	1001.924	1253.576	961.262	653.272	2135.099	306.452	374.174	363.589	522.303	554.218	960.434	667.458	596.281	521.107	988.372	1741.019	805.384	565.165
519	598.002	490.394	439.547	771.456	571.227	608.718	642.516	526.878	526.571	575.770	745.169	490.530	667.514	483.384	776.460	505.334	751.092	743.780	723.664	659.812	840.529	834.466	717.946	643.187	728.266	607.984	656.043	640.171	574.024	529.616	913.393	1055.893	2292.086	521.978	707.528	758.405	666.430	624.442	537.836	600.447	609.317	823.000	806.948	610.742	926.787	669.767	529.295	811.084	714.230	617.507	679.811	690.955	546.654	516.109	807.666	754.553	567.326	801.293	2684.814	519.067	1511.848	463.228	816.699	704.449	1436.561	755.710	1068.133	978.050	1322.311	939.756	761.203	2155.642	313.646	415.482	357.329	489.757	471.892	832.592	558.036	655.120	517.609	1063.285	1617.921	754.356	523.329
520	656.365	533.716	431.108	807.334	550.883	610.207	632.071	536.914	518.904	557.201	674.843	469.184	763.296	473.972	718.376	549.711	761.242	800.246	718.605	660.826	808.914	821.711	779.881	613.333	706.550	637.445	683.611	657.057	628.669	530.883	842.828	950.797	2147.290	582.353	768.535	715.083	613.522	513.500	521.483	543.073	586.706	872.502	912.519	633.102	944.541	751.171	563.362	755.690	785.459	689.509	753.912	585.701	512.850	494.852	718.080	782.896	552.028	776.428	2694.567	518.838	1575.758	435.231	883.167	705.024	1307.201	842.621	1000.053	1018.700	1335.571	1030.023	677.975	2230.668	311.331	369.330	329.833	487.075	551.654	693.028	633.377	632.613	513.436	992.554	1558.872	789.321	608.509
521	668.869	565.056	389.613	770.552	530.166	570.337	616.407	501.651	508.213	473.927	642.635	404.933	695.982	440.587	721.732	530.559	732.939	727.901	696.840	657.978	852.317	760.970	675.617	671.287	711.278	615.591	726.041	612.895	645.961	488.603	841.908	956.708	2199.049	524.415	739.035	765.054	553.285	586.242	513.344	566.422	549.694	947.111	729.052	621.144	968.365	758.675	484.156	836.269	781.946	646.959	727.819	689.017	533.034	482.109	764.064	762.726	632.368	721.443	2691.211	480.278	1541.548	448.684	785.191	612.807	1483.714	811.230	1033.803	1103.298	1285.584	875.395	705.381	2230.204	311.600	373.832	336.300	462.615	545.069	749.722	585.073	627.859	478.185	947.180	1524.596	739.209	543.169
522	576.521	535.318	420.938	838.340	527.890	532.468	578.672	490.011	544.212	534.400	691.421	453.747	667.547	441.092	706.775	553.205	832.150	742.140	690.379	687.672	780.725	810.240	737.757	579.392	743.960	587.667	660.583	581.266	673.597	520.468	845.863	1042.219	2232.399	539.639	735.359	686.744	653.300	523.935	439.092	583.946	575.843	820.969	771.217	558.518	947.060	730.759	517.740	742.195	807.196	742.577	772.712	684.383	505.498	546.234	785.931	747.462	521.007	790.214	2742.186	531.190	1588.545	508.943	867.515	651.334	1551.952	795.052	1013.846	1014.276	1344.264	1011.865	754.897	2187.999	292.604	377.241	359.059	531.874	498.878	782.556	618.521	669.417	475.084	916.783	1805.025	779.010	535.161
523	650.440	581.701	438.622	807.907	500.026	611.735	661.651	534.844	537.050	479.403	684.260	436.114	636.579	477.452	721.978	513.905	704.109	767.732	655.813	641.027	779.757	846.875	741.859	662.117	784.302	555.004	701.893	606.756	599.034	469.215	888.755	962.429	2206.246	519.117	736.742	685.973	576.278	601.574	518.834	588.947	597.373	862.277	783.147	648.858	887.541	675.108	515.836	818.209	750.500	685.123	715.323	559.867	539.767	522.674	785.794	803.103	581.768	733.375	2605.020	518.540	1517.896	497.143	859.126	719.246	1506.105	750.663	1094.296	943.164	1354.574	966.830	616.942	2099.357	304.478	330.034	357.154	493.962	504.192	816.707	588.479	598.375	487.000	1025.199	1501.325	757.954	605.188
524	632.787	570.187	378.449	813.264	533.494	546.964	557.516	474.185	524.487	530.851	667.380	456.302	644.508	468.882	690.973	504.367	896.463	736.105	675.629	598.391	843.241	802.009	753.470	627.856	683.689	578.337	649.267	662.225	652.179	481.760	844.283	1058.312	2253.274	552.787	607.079	687.464	567.125	559.565	461.730	604.569	604.843	723.619	742.361	614.402	906.259	646.163	473.719	752.227	739.065	624.951	794.414	628.557	519.373	517.956	728.032	743.933	605.002	727.799	2756.686	538.996	1695.285	477.285	938.318	549.543	1468.690	809.300	953.596	943.436	1248.503	957.348	773.225	2236.289	298.343	359.500	365.342	482.325	494.020	757.427	629.982	665.088	464.163	913.670	1547.372	717.932	612.338
525	686.092	524.042	418.192	843.671	481.360	552.938	595.228	497.899	538.271	495.094	575.413	435.689	659.944	415.336	777.355	498.811	932.046	674.383	651.048	642.113	781.579	771.739	674.849	660.146	693.701	611.255	648.243	629.277	704.060	510.194	858.353	937.477	2141.564	508.786	690.827	696.473	533.965	538.353	547.790	544.547	539.749	879.159	764.402	538.868	965.270	731.180	502.230	783.313	773.995	662.561	774.740	647.678	518.220	522.583	759.055	782.375	601.291	725.855	2698.422	552.867	1477.881	489.136	782.007	713.076	1438.361	743.119	937.076	1034.816	1304.122	936.582	706.906	2106.834	322.928	371.615	388.298	501.300	520.235	799.487	614.630	643.814	474.239	969.259	1604.303	741.102	566.042
526	585.538	534.854	421.121	926.930	506.115	563.344	585.857	525.227	564.446	538.887	641.930	486.514	659.094	458.663	729.871	519.652	829.681	814.367	623.005	624.331	898.160	865.537	679.368	663.218	641.907	615.112	702.676	593.085	639.587	482.127	858.659	1042.087	2062.790	547.090	711.761	731.602	547.222	627.533	521.663	536.200	596.828	830.298	845.696	617.612	927.166	704.783	479.352	754.864	797.628	634.969	700.460	610.676	532.909	537.836	840.366	791.274	612.625	808.338	2531.473	517.350	1579.301	434.179	744.474	676.135	1656.109	867.301	880.693	1075.054	1289.261	1011.521	745.706	2138.357	311.159	386.986	327.784	489.615	498.121	728.372	631.483	602.183	475.747	902.535	1628.648	778.918	583.443
527	667.777	536.409	398.306	813.498	547.057	563.275	549.825	458.477	575.319	483.084	657.905	402.559	690.051	431.092	675.006	527.723	786.372	767.108	629.108	635.604	837.706	784.102	671.648	597.606	736.385	585.139	718.071	664.505	590.227	489.264	960.869	1010.106	2162.404	532.210	666.588	684.464	642.252	633.346	542.622	541.667	548.563	818.938	749.231	557.418	1021.568	705.126	418.641	709.550	750.474	747.507	753.375	630.616	514.303	528.241	840.149	821.030	556.805	766.490	2635.932	497.918	1506.739	450.952	804.734	613.589	1394.500	721.560	821.011	1006.210	1266.902	967.994	746.022	2171.626	298.102	376.381	374.437	471.638	514.556	825.712	652.805	638.560	447.815	958.435	1516.847	709.346	550.345
528	586.473	545.590	372.792	856.680	524.512	492.905	594.460	515.895	566.851	521.604	632.400	434.055	682.991	465.146	803.717	569.675	773.491	810.700	634.123	671.786	726.862	797.971	762.123	714.591	712.941	624.036	711.513	597.291	528.797	526.054	862.578	1056.641	2088.876	559.603	623.814	755.771	573.200	605.816	478.056	570.333	589.574	923.889	786.826	602.280	1027.291	679.623	530.383	726.588	772.018	664.277	763.469	664.878	578.692	508.150	768.009	740.605	556.263	784.439	2675.647	559.796	1583.242	445.432	729.513	662.055	1404.946	749.698	994.447	1045.730	1376.567	947.602	577.061	2106.010	322.383	387.921	383.244	499.253	522.216	695.889	671.333	641.186	464.811	857.920	1446.833	713.918	538.596
529	621.753	521.710	393.865	846.235	588.900	574.336	627.114	484.901	504.638	498.228	668.288	480.795	665.533	433.846	653.497	583.683	739.115	845.053	634.725	617.996	841.432	832.297	594.493	658.965	713.989	603.209	715.607	629.044	640.201	542.141	899.938	1023.232	2007.487	558.130	652.189	685.545	616.473	547.640	489.563	562.143	572.161	830.585	771.269	577.548	937.363	611.549	470.266	804.424	768.677	595.881	800.548	634.545	506.526	463.484	735.645	799.576	550.038	798.618	2705.511	508.777	1442.181	466.660	779.249	617.103	1269.017	751.026	950.704	899.143	1334.190	1094.689	689.656	2288.266	292.435	374.409	354.344	479.713	498.336	810.547	590.191	608.160	399.453	1018.399	1660.284	765.367	549.990
530	607.145	565.567	421.683	787.621	516.087	583.857	587.987	521.644	539.765	458.424	611.385	388.292	626.773	439.736	694.207	484.372	879.896	807.499	633.635	696.355	846.574	823.803	738.804	599.830	689.236	534.537	637.822	622.544	599.773	501.331	877.879	1032.640	2177.309	552.150	700.038	750.595	583.692	496.605	479.659	562.884	621.280	769.789	712.606	564.302	878.295	733.790	487.884	719.466	730.622	636.382	764.364	613.800	534.922	453.201	758.812	704.222	517.488	768.666	2659.419	491.746	1519.537	416.547	748.264	611.941	1381.510	666.424	975.658	1114.229	1325.493	903.826	818.106	2162.770	312.433	348.267	404.005	504.432	471.905	725.970	566.380	607.119	461.887	843.701	1553.027	711.813	563.938
531	553.995	526.095	401.134	869.658	499.859	550.141	582.696	468.568	569.513	507.960	640.630	404.856	615.888	502.581	715.435	525.534	835.198	666.612	585.704	616.875	815.822	736.397	642.638	626.916	717.975	593.217	684.857	583.245	531.529	443.440	905.671	938.117	2159.735	487.379	669.148	697.067	563.453	585.054	504.702	654.926	576.636	802.609	835.902	646.864	929.018	667.892	472.393	751.797	789.396	713.840	777.975	601.411	523.485	466.919	762.609	760.257	540.469	782.598	2606.993	518.985	1549.102	463.048	737.950	650.125	1504.139	728.773	984.222	1041.942	1278.490	970.648	714.925	2205.838	317.304	380.688	382.549	466.328	554.003	815.011	633.536	618.211	464.928	881.012	1479.945	713.235	572.010
532	538.113	480.501	422.115	718.042	524.166	523.258	556.685	539.323	551.954	491.714	629.953	408.916	674.957	450.751	668.854	500.225	784.265	795.057	552.444	609.446	767.854	745.888	627.356	710.380	662.384	517.033	689.193	614.112	601.440	482.911	904.439	1024.642	2136.298	541.663	651.031	718.402	575.690	585.567	512.785	585.553	548.917	819.007	737.633	575.464	885.630	674.713	524.260	763.631	667.622	634.146	731.997	678.158	527.823	498.359	897.787	785.701	605.108	717.882	2735.568	518.361	1529.204	509.113	764.052	685.983	1378.969	789.041	872.491	1008.816	1261.312	934.213	737.544	2139.970	314.419	371.158	379.094	469.915	539.241	821.519	608.101	666.134	470.837	880.673	1694.475	733.454	521.182
533	551.783	582.596	431.840	896.223	485.008	572.313	550.899	480.246	535.513	501.345	626.815	484.013	677.196	429.146	729.592	524.107	839.432	699.561	589.113	658.748	769.734	829.821	626.069	679.505	680.856	586.997	653.250	604.545	632.027	456.219	864.632	1002.507	2163.365	537.195	757.475	707.875	558.240	620.867	558.349	547.899	564.696	815.934	704.082	585.404	859.016	747.995	466.087	747.784	768.207	637.912	750.647	674.698	536.743	444.185	831.492	761.515	543.894	738.769	2702.258	508.227	1533.253	487.093	749.823	598.069	1278.415	790.766	954.846	948.490	1097.468	899.881	566.747	2186.292	298.700	416.735	357.613	487.044	490.419	883.724	615.343	626.924	442.535	874.114	1567.464	746.584	553.724
534	604.457	523.073	408.794	844.187	517.256	529.905	727.892	467.293	539.532	497.176	613.959	384.844	621.361	464.143	692.024	546.258	756.973	809.364	631.957	657.962	728.828	821.346	681.879	624.283	730.435	574.366	676.059	616.836	678.099	483.634	966.532	977.867	1972.098	553.012	623.814	665.743	538.335	641.647	493.585	550.797	577.861	832.910	769.511	617.712	882.727	613.009	480.029	711.026	818.100	650.817	784.208	624.012	545.415	472.988	785.730	787.836	546.369	760.679	2622.864	550.456	1456.217	454.723	741.743	660.422	1459.827	777.925	938.704	990.447	1354.783	909.355	636.114	2193.966	309.687	341.344	366.476	486.470	510.448	797.444	674.463	602.087	426.247	815.530	1616.068	809.737	565.366
535	589.471	563.416	419.655	749.516	556.632	563.503	624.407	457.609	559.557	520.116	606.837	427.481	618.486	466.722	664.279	551.618	696.240	782.209	662.627	617.864	735.515	737.564	701.836	623.595	717.291	586.871	653.988	659.533	649.348	513.914	950.923	1042.195	2121.569	480.985	594.170	699.949	593.772	542.370	503.351	549.755	523.350	763.844	706.149	666.288	913.989	735.185	454.116	757.594	835.183	617.528	744.099	645.138	560.931	472.639	732.503	759.626	593.754	735.889	2654.595	550.125	1599.367	458.247	673.420	613.964	1536.840	710.752	989.326	1003.799	1278.965	943.385	657.694	2248.989	306.474	384.034	385.560	502.091	496.585	825.979	624.025	597.118	465.136	908.077	1649.284	695.433	544.737
